0,-0.0694099,-0.000541
1,-0.061255,-0.061255
2,-0.0421114,-0.12158
3,-0.0226498,-0.18151
4,-0.0102515,-0.24105
5,-0.00800539,-0.30018
6,-0.0230654,-0.3589
7,-0.078262,-0.41721
8,-0.213155,-0.4751
9,-0.452914,-0.53257
10,-0.749559,-0.58962
11,-0.966105,-0.64623
12,-0.969771,-0.7024
13,-0.75813,-0.75813
14,-0.461628,-0.81341
15,-0.219343,-0.86824
16,-0.0840056,-0.92261
17,-0.039549,-0.97652
18,-0.070188,-1.03
19,-0.202589,-1.0829
20,-0.487611,-1.1354
21,-0.917685,-1.1893
22,-1.34536,-1.2461
23,-1.53608,-1.3051
24,-1.3659,-1.3659
25,-0.945935,-1.4279
26,-0.510443,-1.4904
27,-0.216418,-1.5529
28,-0.0825278,-1.6149
29,-0.0742089,-1.6756
30,-0.202475,-1.7347
31,-0.547481,-1.7915
32,-1.17116,-1.8454
33,-1.95288,-1.8958
34,-2.53619,-1.9422
35,-2.56518,-1.984
36,-2.0206,-2.0206
37,-1.23964,-2.0515
38,-0.592927,-2.076
39,-0.225052,-2.0937
40,-0.0880751,-2.1038
41,-0.111669,-2.1099
42,-0.306683,-2.1156
43,-0.741104,-2.121
44,-1.40508,-2.126
45,-2.07554,-2.1308
46,-2.3878,-2.1352
47,-2.1394,-2.1394
48,-1.49286,-2.1433
49,-0.81154,-2.1469
50,-0.345486,-2.1502
51,-0.12573,-2.1533
52,-0.0864213,-2.1561
53,-0.20988,-2.1586
54,-0.566236,-2.161
55,-1.2198,-2.163
56,-2.04939,-2.1649
57,-2.68177,-2.1665
58,-2.73304,-2.168
59,-2.1692,-2.1692
60,-1.34092,-2.1702
61,-0.646151,-2.1711
62,-0.246498,-2.172
63,-0.0940372,-2.1728
64,-0.110655,-2.1736
65,-0.300892,-2.1743
66,-0.731804,-2.175
67,-1.39791,-2.1757
68,-2.08064,-2.1763
69,-2.41187,-2.1769
70,-2.1774,-2.1774
71,-1.53093,-2.1779
72,-0.838535,-2.1784
73,-0.359488,-2.1789
74,-0.130613,-2.1793
75,-0.0854266,-2.1796
76,-0.202304,-2.18
77,-0.548401,-2.1803
78,-1.19017,-2.1806
79,-2.01479,-2.1809
80,-2.65654,-2.1811
81,-2.72792,-2.1814
82,-2.1816,-2.1816
83,-1.35883,-2.1818
84,-0.659709,-2.182
85,-0.253223,-2.1822
86,-0.0954822,-2.1824
87,-0.107421,-2.1826
88,-0.290767,-2.1827
89,-0.711984,-2.1829
90,-1.37033,-2.183
91,-2.0551,-2.1832
92,-2.40038,-2.1833
93,-2.1835,-2.1835
94,-1.54689,-2.1836
95,-0.853698,-2.1837
96,-0.3686,-2.1838
97,-0.133924,-2.1839
98,-0.0839443,-2.184
99,-0.194144,-2.1841
100,-0.528809,-2.1841
101,-1.15619,-2.1842
102,-1.97214,-2.1843
103,-2.62007,-2.1844
104,-2.71093,-2.1844
105,-2.1845,-2.1845
106,-1.37098,-2.1846
107,-0.67062,-2.1847
108,-0.259038,-2.1847
109,-0.0967034,-2.1848
110,-0.104128,-2.1848
111,-0.280417,-2.1849
112,-0.691274,-2.1849
113,-1.34052,-2.185
114,-2.02568,-2.185
115,-2.38401,-2.1851
116,-2.1851,-2.1851
117,-1.55979,-2.1851
118,-0.867345,-2.1851
119,-0.377181,-2.1852
120,-0.137137,-2.1852
121,-0.0825354,-2.1852
122,-0.18617,-2.1852
123,-0.509411,-2.1852
124,-1.12205,-2.1852
125,-1.92844,-2.1852
126,-2.5815,-2.1852
127,-2.69134,-2.1852
128,-2.1852,-2.1852
129,-1.38184,-2.1852
130,-0.681028,-2.1852
131,-0.264749,-2.1852
132,-0.0979647,-2.1851
133,-0.100956,-2.1851
134,-0.270257,-2.1851
135,-0.670678,-2.1851
136,-1.3104,-2.1851
137,-1.99522,-2.1851
138,-2.36601,-2.1851
139,-2.1851,-2.1851
140,-1.57165,-2.1851
141,-0.880566,-2.1851
142,-0.385694,-2.1851
143,-0.140405,-2.185
144,-0.0812407,-2.1849
145,-0.178398,-2.1848
146,-0.490239,-2.1846
147,-1.08782,-2.1845
148,-1.88381,-2.1843
149,-2.54094,-2.1841
150,-2.66919,-2.1839
151,-2.1837,-2.1837
152,-1.39139,-2.1835
153,-0.690906,-2.1832
154,-0.270338,-2.183
155,-0.0992397,-2.1828
156,-0.0978176,-2.1825
157,-0.260014,-2.1823
158,-0.649508,-2.182
159,-1.27862,-2.1818
160,-1.96162,-2.1816
161,-2.34386,-2.1814
162,-2.1811,-2.1811
163,-1.58071,-2.1809
164,-0.892355,-2.1806
165,-0.393691,-2.1803
166,-0.143564,-2.1801
167,-0.0799734,-2.1798
168,-0.170654,-2.1795
169,-0.470825,-2.1792
170,-1.05247,-2.1789
171,-1.83642,-2.1786
172,-2.49585,-2.1783
173,-2.64177,-2.178
174,-2.1777,-2.1777
175,-1.39811,-2.1774
176,-0.699485,-2.1771
177,-0.275504,-2.1769
178,-0.100455,-2.1766
179,-0.0947725,-2.1764
180,-0.249947,-2.1761
181,-0.628429,-2.1759
182,-1.24645,-2.1757
183,-1.92681,-2.1755
184,-2.31977,-2.1753
185,-2.1751,-2.1751
186,-1.58834,-2.1749
187,-0.903469,-2.1747
188,-0.401498,-2.1745
189,-0.146747,-2.1743
190,-0.0788806,-2.1741
191,-0.163389,-2.1739
192,-0.452455,-2.1738
193,-1.01886,-2.1736
194,-1.79129,-2.1734
195,-2.45302,-2.1733
196,-2.61617,-2.1731
197,-2.173,-2.173
198,-1.4057,-2.1729
199,-0.708593,-2.1727
200,-0.28096,-2.1726
201,-0.10186,-2.1725
202,-0.0920271,-2.1724
203,-0.240588,-2.1723
204,-0.608789,-2.1722
205,-1.2166,-2.1721
206,-1.89495,-2.172
207,-2.29877,-2.1719
208,-2.1718,-2.1718
209,-1.59799,-2.1718
210,-0.915855,-2.1717
211,-0.409979,-2.1716
212,-0.150255,-2.1715
213,-0.0780575,-2.1715
214,-0.156684,-2.1714
215,-0.435352,-2.1713
216,-0.987558,-2.1713
217,-1.74942,-2.1712
218,-2.41391,-2.1711
219,-2.59404,-2.1711
220,-2.171,-2.171
221,-1.41508,-2.171
222,-0.718713,-2.1709
223,-0.2869,-2.1709
224,-0.103506,-2.1708
225,-0.0895582,-2.1708
226,-0.231829,-2.1708
227,-0.590337,-2.1707
228,-1.18861,-2.1707
229,-1.86543,-2.1707
230,-2.28016,-2.1707
231,-2.1706,-2.1706
232,-1.60925,-2.1706
233,-0.929302,-2.1706
234,-0.419001,-2.1705
235,-0.153731,-2.1705
236,-0.0758766,-2.1704
237,-0.144418,-2.1704
238,-0.401524,-2.1703
239,-0.917371,-2.1702
240,-1.63741,-2.1701
241,-2.27653,-2.1592
242,-2.46501,-2.1281
243,-2.0787,-2.0787
244,-1.3652,-2.0132
245,-0.698424,-1.9337
246,-0.279321,-1.8421
247,-0.0927903,-1.7407
248,-0.0488034,-1.6313
249,-0.097517,-1.5162
250,-0.244608,-1.3973
251,-0.4956,-1.2768
252,-0.783662,-1.1566
253,-0.965169,-1.0389
254,-0.92578,-0.92578
255,-0.691575,-0.81922
256,-0.40236,-0.72132
257,-0.182443,-0.63414
258,-0.0652436,-0.55976
259,-0.0221628,-0.50024
260,-0.020863,-0.45763
261,-0.0512837,-0.42457
262,-0.117076,-0.39235
263,-0.210457,-0.36103
264,-0.29482,-0.3307
265,-0.321657,-0.30144
266,-0.27331,-0.27331
267,-0.180862,-0.2464
268,-0.0932196,-0.22078
269,-0.0374842,-0.19653
270,-0.0121001,-0.17372
271,-0.00460519,-0.15244
272,-0.00647125,-0.13275
273,-0.0156628,-0.11473
274,-0.0318929,-0.098469
275,-0.0508064,-0.08403
276,-0.0630492,-0.071494
277,-0.060936,-0.060936
278,-0.0458665,-0.052434
279,-0.0268883,-0.046062
280,-0.0122853,-0.041898
281,-0.00443048,-0.038948
282,-0.00153449,-0.036165
283,-0.00151151,-0.033543
284,-0.0037818,-0.031079
285,-0.00870513,-0.028767
286,-0.0157681,-0.026602
287,-0.0222569,-0.024581
288,-0.0244675,-0.022698
289,-0.020948,-0.020948
290,-0.0139677,-0.019327
291,-0.00725459,-0.01783
292,-0.00294364,-0.016452
293,-0.000981754,-0.015189
294,-0.000479193,-0.014036
295,-0.000901784,-0.012988
296,-0.002279,-0.012041
297,-0.00468587,-0.011189
298,-0.0075224,-0.010428
299,-0.00940613,-0.0097532
300,-0.00916,-0.00916
301,-0.00694717,-0.008619
302,-0.00410364,-0.0081033
303,-0.00188956,-0.0076126
304,-0.000688767,-0.0071461
305,-0.000250887,-0.0067032
306,-0.00028152,-0.0062834
307,-0.000731153,-0.0058861
308,-0.00169918,-0.0055106
309,-0.00310157,-0.0051563
310,-0.00441123,-0.0048227
311,-0.00488624,-0.0045092
312,-0.0042152,-0.0042152
313,-0.00283199,-0.00394
314,-0.00148208,-0.0036831
315,-0.000606002,-0.0034439
316,-0.000203968,-0.0032218
317,-0.000101639,-0.0030161
318,-0.000195007,-0.0028263
319,-0.000497189,-0.0026518
320,-0.00103012,-0.002492
321,-0.00166628,-0.0023423
322,-0.00209939,-0.0021983
323,-0.00206,-0.00206
324,-0.00157423,-0.0019274
325,-0.000936949,-0.0018004
326,-0.000434617,-0.0016788
327,-0.000159052,-0.0015627
328,-5.55419e-05,-0.0014519
329,-5.43414e-05,-0.0013464
330,-0.000137238,-0.001246
331,-0.000320598,-0.0011508
332,-0.000589571,-0.0010607
333,-0.00084489,-0.00097546
334,-0.000942988,-0.00089515
335,-0.00081967,-0.00081967
336,-0.000554882,-0.00074894
337,-0.000292572,-0.00068288
338,-0.000120355,-0.00062142
339,-3.97778e-05,-0.00056448
340,-1.563e-05,-0.000512
341,-2.27838e-05,-0.00046257
342,-5.65273e-05,-0.00041485
343,-0.000117762,-0.00036883
344,-0.000191913,-0.00032451
345,-0.000243633,-0.00028186
346,-0.00024088,-0.00024088
347,-0.000185477,-0.00020157
348,-0.000111221,-0.00016392
349,-5.18959e-05,-0.00012791
350,-1.85687e-05,-9.3537e-05
351,-3.71262e-06,-6.0795e-05
352,5.25443e-06,-2.9674e-05
353,1.94692e-05,-1.652e-07
354,4.68075e-05,2.7741e-05
355,8.68354e-05,5.4052e-05
356,0.000125395,7.8778e-05
357,0.000141019,0.00010193
358,0.00012351,0.00012351
359,8.42502e-05,0.00014353
360,4.47915e-05,0.000162
361,1.87952e-05,0.00017941
362,7.57088e-06,0.00019623
363,8.66395e-06,0.00021248
364,2.52132e-05,0.00022815
365,6.75298e-05,0.00024324
366,0.000142331,0.00025776
367,0.000233769,0.00027171
368,0.00029903,0.00028509
369,0.0002979,0.0002979
370,0.000231129,0.00031015
371,0.000139674,0.00032183
372,6.58746e-05,0.00033296
373,2.50976e-05,0.00034352
374,1.20147e-05,0.00035353
375,2.18581e-05,0.00036298
376,6.28854e-05,0.00037188
377,0.000150255,0.00038023
378,0.000280651,0.00038803
379,0.00040834,0.00039529
380,0.000462709,0.000402
381,0.00040834,0.00040834
382,0.000280655,0.00041447
383,0.000150291,0.0004204
384,6.31511e-05,0.00042613
385,2.33926e-05,0.00043166
386,1.8918e-05,0.00043698
387,4.9284e-05,0.0004421
388,0.00013187,0.00044701
389,0.000279916,0.00045173
390,0.000463226,0.00045623
391,0.000597049,0.00046053
392,0.000599315,0.00046463
393,0.00046852,0.00046852
394,0.00028527,0.00047221
395,0.000135431,0.00047569
396,5.11094e-05,0.00047896
397,2.03184e-05,0.00048203
398,2.69465e-05,0.00048489
399,7.42083e-05,0.00048755
400,0.00017809,0.00049
401,0.000335111,0.00049231
402,0.00049128,0.00049454
403,0.000560926,0.0004967
404,0.00049878,0.00049878
405,0.00034542,0.00050078
406,0.000186365,0.00050271
407,7.87961e-05,0.00050457
408,2.87834e-05,0.00050635
409,2.09655e-05,0.00050805
410,5.22861e-05,0.00050968
411,0.000140395,0.00051124
412,0.00030021,0.00051273
413,0.000500581,0.00051414
414,0.000650102,0.00051548
415,0.000657531,0.00051675
416,0.00051794,0.00051794
417,0.000317756,0.00051906
418,0.000151978,0.00052011
419,5.76416e-05,0.00052109
420,2.23395e-05,0.000522
421,2.76734e-05,0.00052286
422,7.5639e-05,0.0005237
423,0.000182726,0.00052451
424,0.000346431,0.00052529
425,0.000511736,0.00052605
426,0.000588725,0.00052678
427,0.00052748,0.00052748
428,0.000368073,0.00052816
429,0.000200089,0.00052881
430,8.51803e-05,0.00052943
431,3.09928e-05,0.00053002
432,2.12773e-05,0.00053059
433,5.1639e-05,0.00053112
434,0.000139309,0.00053163
435,0.000300103,0.0005321
436,0.000504204,0.00053254
437,0.000659785,0.00053295
438,0.0006724,0.00053334
439,0.00053368,0.00053368
440,0.000329901,0.000534
441,0.00015897,0.00053429
442,6.06464e-05,0.00053457
443,2.31434e-05,0.00053484
444,2.72554e-05,0.0005351
445,7.41262e-05,0.00053534
446,0.000180286,0.00053558
447,0.000344387,0.0005358
448,0.000512583,0.00053602
449,0.000594184,0.00053622
450,0.00053642,0.00053642
451,0.000377157,0.0005366
452,0.00020658,0.00053678
453,8.85635e-05,0.00053696
454,3.2182e-05,0.00053712
455,2.1066e-05,0.00053728
456,4.99126e-05,0.00053743
457,0.000135307,0.00053758
458,0.000293652,0.00053773
459,0.000497113,0.00053786
460,0.000655453,0.000538
461,0.000673065,0.00053813
462,0.00053827,0.00053827
463,0.000335267,0.00053841
464,0.000162772,0.00053855
465,6.248e-05,0.00053869
466,2.35678e-05,0.00053882
467,2.65419e-05,0.00053896
468,7.18615e-05,0.00053909
469,0.000175966,0.00053921
470,0.000338676,0.00053933
471,0.000507916,0.00053945
472,0.000593251,0.00053955
473,0.00053965,0.00053965
474,0.000382313,0.00053974
475,0.000210991,0.00053981
476,9.10992e-05,0.00053988
477,3.30998e-05,0.00053993
478,2.07492e-05,0.00053997
479,4.79915e-05,0.00053999
480,0.000130719,0.00054
481,0.000285806,0.00054
482,0.000487505,0.00054
483,0.000647672,0.00054
484,0.000670133,0.00054
485,0.00054,0.00054
486,0.000338901,0.00054
487,0.000165775,0.00054
488,6.4033e-05,0.00054
489,2.39033e-05,0.00054
490,2.5734e-05,0.00054
491,6.92991e-05,0.00054
492,0.000170833,0.00054
493,0.000331281,0.00054
494,0.000500603,0.00054
495,0.000589155,0.00054
496,0.00054,0.00054
497,0.000385469,0.00054
498,0.000214346,0.00054
499,9.32124e-05,0.00054
500,3.3892e-05,0.00054
501,2.04042e-05,0.00054001
502,4.60346e-05,0.00054003
503,0.000125965,0.00054006
504,0.000277457,0.0005401
505,0.000476859,0.00054016
506,0.000638347,0.00054022
507,0.000665506,0.00054028
508,0.00054035,0.00054035
509,0.000341698,0.00054043
510,0.000168403,0.0005405
511,6.54676e-05,0.00054057
512,2.42305e-05,0.00054065
513,2.49892e-05,0.00054072
514,6.69096e-05,0.00054078
515,0.000166047,0.00054084
516,0.000324432,0.0005409
517,0.000493979,0.00054094
518,0.000585781,0.00054097
519,0.00054099,0.00054099
520,0.000389112,0.000541
521,0.000218012,0.000541
522,9.54909e-05,0.000541
523,3.47632e-05,0.000541
524,2.01213e-05,0.000541
525,4.4196e-05,0.000541
526,0.000121454,0.000541
527,0.000269503,0.000541
528,0.000466705,0.000541
529,0.000629504,0.000541
530,0.000661278,0.000541
531,0.000541,0.000541
532,0.000344709,0.000541
533,0.000171168,0.000541
534,6.69757e-05,0.000541
535,2.45917e-05,0.000541
536,2.42571e-05,0.000541
537,6.44928e-05,0.000541
538,0.000161104,0.000541
539,0.000317148,0.000541
540,0.00048656,0.000541
541,0.000581371,0.000541
542,0.000541,0.000541
543,0.000392078,0.000541
544,0.00022134,0.000541
545,9.76515e-05,0.000541
546,3.5612e-05,0.000541
547,1.98481e-05,0.000541
548,4.23714e-05,0.000541
549,0.000116905,0.000541
550,0.000261327,0.000541
551,0.000455983,0.000541
552,0.00061972,0.000541
553,0.000655969,0.000541
554,0.000541,0.000541
555,0.000350329,0.000541
556,0.000201957,0.000541
557,0.000264304,0.000541
558,0.00108194,0.000541
559,0.00446525,0.000541
560,0.0145983,0.000541
561,0.0372055,0.0062869
562,0.0738517,0.022912
563,0.114167,0.049498
564,0.137452,0.085127
565,0.12888,0.12888
566,0.0941196,0.17984
567,0.0536011,0.23708
568,0.0243304,0.29969
569,0.0120138,0.36676
570,0.0205366,0.43735
571,0.0687301,0.51056
572,0.197997,0.58546
573,0.446879,0.66113
574,0.785768,0.73667
575,1.07605,0.81114
576,1.14762,0.88363
577,0.95322,0.95322
578,0.616647,1.019
579,0.310971,1.08
580,0.124198,1.1354
581,0.0498546,1.1893
582,0.0622691,1.2461
583,0.177754,1.3051
584,0.452517,1.3659
585,0.904617,1.4279
586,1.40904,1.4904
587,1.70931,1.5529
588,1.6149,1.6149
589,1.18823,1.6756
590,0.681046,1.7347
591,0.305151,1.7915
592,0.113581,1.8454
593,0.0669732,1.8958
594,0.150007,1.9422
595,0.421576,1.984
596,0.956951,2.0206
597,1.69527,2.0515
598,2.33919,2.076
599,2.51375,2.0937
600,2.1038,2.1038
601,1.37128,2.1099
602,0.696475,2.1156
603,0.278087,2.121
604,0.100673,2.1261
605,0.0883657,2.1308
606,0.229902,2.1353
607,0.585646,2.1395
608,1.17919,2.1434
609,1.85065,2.147
610,2.26209,2.1503
611,2.1534,2.1534
612,1.5965,2.1562
613,0.921946,2.1587
614,0.415744,2.1611
615,0.152907,2.1631
616,0.0771886,2.165
617,0.150505,2.1666
618,0.419626,2.168
619,0.958889,2.1692
620,1.71153,2.1702
621,2.37958,2.1711
622,2.5766,2.172
623,2.1728,2.1728
624,1.42702,2.1736
625,0.730258,2.1744
626,0.293507,2.1751
627,0.105504,2.1758
628,0.0876092,2.1765
629,0.224453,2.1771
630,0.575137,2.1777
631,1.16672,2.1782
632,1.845,2.1787
633,2.27233,2.1792
634,2.1796,2.1796
635,1.62821,2.1799
636,0.947394,2.1802
637,0.430354,2.1804
638,0.158764,2.1805
639,0.0774034,2.1806
640,0.145176,2.1807
641,0.405619,2.1807
642,0.933626,2.1807
643,1.67908,2.1806
644,2.35221,2.1806
645,2.56633,2.1806
646,2.1806,2.1806
647,1.44303,2.1805
648,0.744035,2.1805
649,0.301096,2.1805
650,0.107824,2.1804
651,0.0856185,2.1804
652,0.216507,2.1803
653,0.558125,2.1803
654,1.14072,2.1802
655,1.81759,2.1802
656,2.2556,2.1801
657,2.18,2.18
658,1.64089,2.18
659,0.962022,2.1799
660,0.440223,2.1798
661,0.163014,2.1797
662,0.077131,2.1796
663,0.139387,2.1795
664,0.390232,2.1793
